dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_zebra.bin,iteration_best_cov20_alpha=3,6,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1929.9317,0.278977
gray_zebra.bin,iteration_best_cov20_alpha=3,7,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1991.5199,0.276497
gray_zebra.bin,iteration_best_cov20_alpha=3,8,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1879.6830,0.280330
gray_zebra.bin,iteration_best_cov20_alpha=3,9,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1925.6533,0.276616
gray_zebra.bin,iteration_best_cov20_alpha=3,10,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1875.8648,0.275831
gray_zebra.bin,iteration_best_cov20_alpha=3,11,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1915.9063,0.283293
gray_zebra.bin,iteration_best_cov20_alpha=3,12,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1925.1248,0.277903
gray_zebra.bin,iteration_best_cov20_alpha=3,13,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1873.2131,0.276840
gray_zebra.bin,iteration_best_cov20_alpha=3,14,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1963.5359,0.277369
gray_zebra.bin,iteration_best_cov20_alpha=3,15,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,1903.7915,0.282624
gray_zebra.bin,iteration_best_cov20_alpha=5,1,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1936.7968,0.280285
gray_zebra.bin,iteration_best_cov20_alpha=5,2,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,2006.3211,0.290580
gray_zebra.bin,iteration_best_cov20_alpha=5,3,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1982.4562,0.280037
gray_zebra.bin,iteration_best_cov20_alpha=5,4,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1889.5913,0.282236
gray_zebra.bin,iteration_best_cov20_alpha=5,5,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1883.2013,0.283503
gray_zebra.bin,iteration_best_cov20_alpha=5,6,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1967.6634,0.276098
gray_zebra.bin,iteration_best_cov20_alpha=5,7,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1980.7226,0.284827
gray_zebra.bin,iteration_best_cov20_alpha=5,8,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1960.7149,0.278922
gray_zebra.bin,iteration_best_cov20_alpha=5,9,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,2026.9467,0.279751
gray_zebra.bin,iteration_best_cov20_alpha=5,10,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1883.6351,0.282932
gray_zebra.bin,iteration_best_cov20_alpha=5,11,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1950.7341,0.284342
gray_zebra.bin,iteration_best_cov20_alpha=5,12,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1976.2965,0.279105
gray_zebra.bin,iteration_best_cov20_alpha=5,13,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,2062.7659,0.280508
gray_zebra.bin,iteration_best_cov20_alpha=5,14,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1921.5101,0.281545
gray_zebra.bin,iteration_best_cov20_alpha=5,15,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1960.8683,0.279153
gray_zebra.bin,iteration_best_cov20_beta=2,1,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2201.1010,0.278309
gray_zebra.bin,iteration_best_cov20_beta=2,2,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2364.9965,0.287061
gray_zebra.bin,iteration_best_cov20_beta=2,3,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2511.1555,0.285800
gray_zebra.bin,iteration_best_cov20_beta=2,4,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2081.6738,0.284005
gray_zebra.bin,iteration_best_cov20_beta=2,5,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2166.8645,0.285703
gray_zebra.bin,iteration_best_cov20_beta=2,6,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2283.8662,0.281173
gray_zebra.bin,iteration_best_cov20_beta=2,7,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2378.6232,0.281987
gray_zebra.bin,iteration_best_cov20_beta=2,8,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2410.5768,0.277178
gray_zebra.bin,iteration_best_cov20_beta=2,9,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2338.5597,0.275278
gray_zebra.bin,iteration_best_cov20_beta=2,10,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2280.0778,0.281763
gray_zebra.bin,iteration_best_cov20_beta=2,11,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2173.9928,0.277412
gray_zebra.bin,iteration_best_cov20_beta=2,12,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2368.0730,0.280059
gray_zebra.bin,iteration_best_cov20_beta=2,13,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2241.8783,0.282057
gray_zebra.bin,iteration_best_cov20_beta=2,14,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2220.9966,0.281731
gray_zebra.bin,iteration_best_cov20_beta=2,15,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2204.4295,0.279668
gray_zebra.bin,iteration_best_cov20_beta=3,1,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2064.1668,0.277350
gray_zebra.bin,iteration_best_cov20_beta=3,2,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2194.2865,0.279276
gray_zebra.bin,iteration_best_cov20_beta=3,3,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2186.5058,0.286712
gray_zebra.bin,iteration_best_cov20_beta=3,4,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2014.8182,0.278412
gray_zebra.bin,iteration_best_cov20_beta=3,5,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2096.1885,0.280520
gray_zebra.bin,iteration_best_cov20_beta=3,6,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2119.4537,0.282774
gray_zebra.bin,iteration_best_cov20_beta=3,7,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2207.4110,0.278739
gray_zebra.bin,iteration_best_cov20_beta=3,8,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2078.8315,0.283975
gray_zebra.bin,iteration_best_cov20_beta=3,9,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2113.8997,0.282330
gray_zebra.bin,iteration_best_cov20_beta=3,10,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2049.1448,0.277600
gray_zebra.bin,iteration_best_cov20_beta=3,11,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2155.0415,0.278642
gray_zebra.bin,iteration_best_cov20_beta=3,12,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2007.5236,0.276310
gray_zebra.bin,iteration_best_cov20_beta=3,13,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2058.8371,0.279574
gray_zebra.bin,iteration_best_cov20_beta=3,14,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1995.8587,0.278341
gray_zebra.bin,iteration_best_cov20_beta=3,15,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2197.9405,0.277142
gray_zebra.bin,iteration_best_cov20_beta=4,1,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1868.3548,0.278003
gray_zebra.bin,iteration_best_cov20_beta=4,2,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2134.4665,0.279618
gray_zebra.bin,iteration_best_cov20_beta=4,3,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2045.6131,0.280568
gray_zebra.bin,iteration_best_cov20_beta=4,4,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2058.9465,0.277082
gray_zebra.bin,iteration_best_cov20_beta=4,5,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2031.8855,0.286960
gray_zebra.bin,iteration_best_cov20_beta=4,6,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1880.0739,0.283216
gray_zebra.bin,iteration_best_cov20_beta=4,7,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1998.5502,0.274240
gray_zebra.bin,iteration_best_cov20_beta=4,8,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2002.2125,0.278164
gray_zebra.bin,iteration_best_cov20_beta=4,9,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2163.9355,0.282453
gray_zebra.bin,iteration_best_cov20_beta=4,10,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1914.0359,0.281862
gray_zebra.bin,iteration_best_cov20_beta=4,11,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1927.5531,0.280236
gray_zebra.bin,iteration_best_cov20_beta=4,12,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1874.7246,0.280488
gray_zebra.bin,iteration_best_cov20_beta=4,13,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2095.9482,0.281913
gray_zebra.bin,iteration_best_cov20_beta=4,14,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2040.6987,0.281334
gray_zebra.bin,iteration_best_cov20_beta=4,15,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,2023.5009,0.283393
gray_zebra.bin,iteration_best_cov20_beta=5,1,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1916.0483,0.279641
gray_zebra.bin,iteration_best_cov20_beta=5,2,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1844.7289,0.278776
gray_zebra.bin,iteration_best_cov20_beta=5,3,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1849.5990,0.280595
gray_zebra.bin,iteration_best_cov20_beta=5,4,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,2015.6809,0.280225
gray_zebra.bin,iteration_best_cov20_beta=5,5,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,2067.1388,0.280168
gray_zebra.bin,iteration_best_cov20_beta=5,6,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1884.7664,0.279669
gray_zebra.bin,iteration_best_cov20_beta=5,7,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1909.5650,0.278268
gray_zebra.bin,iteration_best_cov20_beta=5,8,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1838.5388,0.278859
gray_zebra.bin,iteration_best_cov20_beta=5,9,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1968.5782,0.284054
gray_zebra.bin,iteration_best_cov20_beta=5,10,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1921.5997,0.277736
gray_zebra.bin,iteration_best_cov20_beta=5,11,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1917.5711,0.283649
gray_zebra.bin,iteration_best_cov20_beta=5,12,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1915.3367,0.279087
gray_zebra.bin,iteration_best_cov20_beta=5,13,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1874.0515,0.280450
gray_zebra.bin,iteration_best_cov20_beta=5,14,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1917.5601,0.289335
gray_zebra.bin,iteration_best_cov20_beta=5,15,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1956.1263,0.284601
gray_zebra.bin,iteration_best_cov20_beta=7,1,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1859.3951,0.291247
gray_zebra.bin,iteration_best_cov20_beta=7,2,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1843.5692,0.279811
gray_zebra.bin,iteration_best_cov20_beta=7,3,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1892.4798,0.278592
gray_zebra.bin,iteration_best_cov20_beta=7,4,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1874.1778,0.279803
gray_zebra.bin,iteration_best_cov20_beta=7,5,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1881.2632,0.278272
gray_zebra.bin,iteration_best_cov20_beta=7,6,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1919.2443,0.281323
gray_zebra.bin,iteration_best_cov20_beta=7,7,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1885.7312,0.282167
gray_zebra.bin,iteration_best_cov20_beta=7,8,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1906.1486,0.285247
gray_zebra.bin,iteration_best_cov20_beta=7,9,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1903.6971,0.277885
gray_zebra.bin,iteration_best_cov20_beta=7,10,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1910.2926,0.279351
gray_zebra.bin,iteration_best_cov20_beta=7,11,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1953.1767,0.279982
gray_zebra.bin,iteration_best_cov20_beta=7,12,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1862.9588,0.278349
gray_zebra.bin,iteration_best_cov20_beta=7,13,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1970.1961,0.276553
gray_zebra.bin,iteration_best_cov20_beta=7,14,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1938.2455,0.278527
gray_zebra.bin,iteration_best_cov20_beta=7,15,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1896.5269,0.280062
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,1,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1918.8204,0.284956
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,2,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1906.4264,0.276369
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,3,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1875.9508,0.280782
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,4,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1944.3009,0.278201
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,5,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1895.6477,0.278050
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,6,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1838.3293,0.281063
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,7,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1865.5698,0.279282
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,8,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1923.5091,0.283381
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,9,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1834.0980,0.279245
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,10,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,2014.0062,0.278210
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,11,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1924.0259,0.296174
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,12,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,2097.0660,0.280287
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,13,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1871.8820,0.282055
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,14,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1832.9585,0.280140
gray_zebra.bin,iteration_best_cov20_evaporation=0.02,15,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1878.8662,0.278739
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,1,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1869.0926,0.278391
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,2,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1871.3051,0.283943
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,3,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1828.6555,0.277425
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,4,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,2004.3904,0.283210
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,5,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1867.3990,0.279051
gray_zebra.bin,iteration_best_cov20_evaporation=0.05,6,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1897.9028,0.279127
