dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_Vinyl.bin,iteration_best_cov20_alpha=3,2,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,871.4948,0.282554
gray_Vinyl.bin,iteration_best_cov20_alpha=3,3,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,851.3948,0.280747
gray_Vinyl.bin,iteration_best_cov20_alpha=3,4,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,874.8213,0.282966
gray_Vinyl.bin,iteration_best_cov20_alpha=3,5,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,888.0422,0.281521
gray_Vinyl.bin,iteration_best_cov20_alpha=3,6,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,878.7665,0.280470
gray_Vinyl.bin,iteration_best_cov20_alpha=3,7,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,870.7548,0.278229
gray_Vinyl.bin,iteration_best_cov20_alpha=3,8,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,868.3227,0.282439
gray_Vinyl.bin,iteration_best_cov20_alpha=3,9,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,875.2574,0.277078
gray_Vinyl.bin,iteration_best_cov20_alpha=3,10,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,906.6672,0.280325
gray_Vinyl.bin,iteration_best_cov20_alpha=3,11,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,856.9460,0.279315
gray_Vinyl.bin,iteration_best_cov20_alpha=3,12,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,872.8906,0.277332
gray_Vinyl.bin,iteration_best_cov20_alpha=3,13,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,843.0698,0.282288
gray_Vinyl.bin,iteration_best_cov20_alpha=3,14,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,917.4363,0.281028
gray_Vinyl.bin,iteration_best_cov20_alpha=3,15,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,917.1452,0.280161
gray_Vinyl.bin,iteration_best_cov20_alpha=5,1,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,922.7751,0.315635
gray_Vinyl.bin,iteration_best_cov20_alpha=5,2,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,872.8477,0.329211
gray_Vinyl.bin,iteration_best_cov20_alpha=5,3,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,892.5512,0.322520
gray_Vinyl.bin,iteration_best_cov20_alpha=5,4,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,898.2228,0.298569
gray_Vinyl.bin,iteration_best_cov20_alpha=5,5,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,880.0662,0.297145
gray_Vinyl.bin,iteration_best_cov20_alpha=5,6,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,853.0787,0.292428
gray_Vinyl.bin,iteration_best_cov20_alpha=5,7,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,888.4315,0.286141
gray_Vinyl.bin,iteration_best_cov20_alpha=5,8,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,902.1033,0.285475
gray_Vinyl.bin,iteration_best_cov20_alpha=5,9,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,889.0053,0.284785
gray_Vinyl.bin,iteration_best_cov20_alpha=5,10,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,901.7324,0.305146
gray_Vinyl.bin,iteration_best_cov20_alpha=5,11,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,849.7756,0.284453
gray_Vinyl.bin,iteration_best_cov20_alpha=5,12,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,881.9893,0.286315
gray_Vinyl.bin,iteration_best_cov20_alpha=5,13,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,865.5000,0.288755
gray_Vinyl.bin,iteration_best_cov20_alpha=5,14,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,882.2533,0.289975
gray_Vinyl.bin,iteration_best_cov20_alpha=5,15,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,878.9032,0.280302
gray_Vinyl.bin,iteration_best_cov20_beta=2,1,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1030.0941,0.281743
gray_Vinyl.bin,iteration_best_cov20_beta=2,2,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1090.3936,0.291358
gray_Vinyl.bin,iteration_best_cov20_beta=2,3,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,941.1515,0.426627
gray_Vinyl.bin,iteration_best_cov20_beta=2,4,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,942.7915,0.284325
gray_Vinyl.bin,iteration_best_cov20_beta=2,5,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1118.7768,0.285130
gray_Vinyl.bin,iteration_best_cov20_beta=2,6,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,976.0136,0.283134
gray_Vinyl.bin,iteration_best_cov20_beta=2,7,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,996.7470,0.289237
gray_Vinyl.bin,iteration_best_cov20_beta=2,8,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1000.2850,0.284685
gray_Vinyl.bin,iteration_best_cov20_beta=2,9,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1018.9517,0.288082
gray_Vinyl.bin,iteration_best_cov20_beta=2,10,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1053.2233,0.295791
gray_Vinyl.bin,iteration_best_cov20_beta=2,11,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,967.1425,0.284092
gray_Vinyl.bin,iteration_best_cov20_beta=2,12,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,937.8646,0.283111
gray_Vinyl.bin,iteration_best_cov20_beta=2,13,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,976.6319,0.288044
gray_Vinyl.bin,iteration_best_cov20_beta=2,14,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,984.1312,0.283146
gray_Vinyl.bin,iteration_best_cov20_beta=2,15,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1005.4472,0.285436
gray_Vinyl.bin,iteration_best_cov20_beta=3,1,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,882.0983,0.301916
gray_Vinyl.bin,iteration_best_cov20_beta=3,2,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,932.2066,0.283794
gray_Vinyl.bin,iteration_best_cov20_beta=3,3,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,970.9454,0.292973
gray_Vinyl.bin,iteration_best_cov20_beta=3,4,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,913.6975,0.283326
gray_Vinyl.bin,iteration_best_cov20_beta=3,5,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,978.0146,0.290107
gray_Vinyl.bin,iteration_best_cov20_beta=3,6,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,909.8285,0.285670
gray_Vinyl.bin,iteration_best_cov20_beta=3,7,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,892.5301,0.282396
gray_Vinyl.bin,iteration_best_cov20_beta=3,8,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,936.4219,0.282460
gray_Vinyl.bin,iteration_best_cov20_beta=3,9,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,919.9166,0.287798
gray_Vinyl.bin,iteration_best_cov20_beta=3,10,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,935.2303,0.284334
gray_Vinyl.bin,iteration_best_cov20_beta=3,11,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,900.1074,0.288097
