dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_bnw.bin,iteration_best_cov20_alpha=5,1,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1841.2324,0.281603
gray_bnw.bin,iteration_best_cov20_alpha=5,2,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1880.0154,0.279222
gray_bnw.bin,iteration_best_cov20_alpha=5,3,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1732.8595,0.276015
gray_bnw.bin,iteration_best_cov20_alpha=5,4,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1803.2246,0.279446
gray_bnw.bin,iteration_best_cov20_alpha=5,5,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1761.4841,0.297676
gray_bnw.bin,iteration_best_cov20_alpha=5,6,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1895.5143,0.281476
gray_bnw.bin,iteration_best_cov20_alpha=5,7,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1787.8367,0.281700
gray_bnw.bin,iteration_best_cov20_alpha=5,8,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1764.6348,0.293630
gray_bnw.bin,iteration_best_cov20_alpha=5,9,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1691.0720,0.282076
gray_bnw.bin,iteration_best_cov20_alpha=5,10,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1783.7368,0.278524
gray_bnw.bin,iteration_best_cov20_alpha=5,11,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1856.3241,0.287237
gray_bnw.bin,iteration_best_cov20_alpha=5,12,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1818.3230,0.277097
gray_bnw.bin,iteration_best_cov20_alpha=5,13,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1728.7308,0.280597
gray_bnw.bin,iteration_best_cov20_alpha=5,14,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1724.0714,0.283113
gray_bnw.bin,iteration_best_cov20_alpha=5,15,iteration_best,0.2,5,6,0.2,64,250,0,0,0,5,1848.1953,0.280997
gray_bnw.bin,iteration_best_cov20_beta=2,1,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1884.5296,0.283515
gray_bnw.bin,iteration_best_cov20_beta=2,2,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2032.3882,0.280276
gray_bnw.bin,iteration_best_cov20_beta=2,3,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1902.0829,0.278240
gray_bnw.bin,iteration_best_cov20_beta=2,4,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2003.5050,0.282086
gray_bnw.bin,iteration_best_cov20_beta=2,5,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2107.1478,0.279533
gray_bnw.bin,iteration_best_cov20_beta=2,6,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1905.8463,0.283104
gray_bnw.bin,iteration_best_cov20_beta=2,7,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,1985.5838,0.275862
gray_bnw.bin,iteration_best_cov20_beta=2,8,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2076.9816,0.283142
gray_bnw.bin,iteration_best_cov20_beta=2,9,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2081.9717,0.282471
gray_bnw.bin,iteration_best_cov20_beta=2,10,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2097.9024,0.284325
gray_bnw.bin,iteration_best_cov20_beta=2,11,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2102.6054,0.283055
gray_bnw.bin,iteration_best_cov20_beta=2,12,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2122.0601,0.280376
gray_bnw.bin,iteration_best_cov20_beta=2,13,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2127.3791,0.280300
gray_bnw.bin,iteration_best_cov20_beta=2,14,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2076.8989,0.279079
gray_bnw.bin,iteration_best_cov20_beta=2,15,iteration_best,0.2,2,2,0.2,64,250,0,0,0,5,2074.5782,0.284413
gray_bnw.bin,iteration_best_cov20_beta=3,1,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1772.5473,0.283543
gray_bnw.bin,iteration_best_cov20_beta=3,2,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1789.3160,0.280142
gray_bnw.bin,iteration_best_cov20_beta=3,3,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,2018.3042,0.285780
gray_bnw.bin,iteration_best_cov20_beta=3,4,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1916.8126,0.287537
gray_bnw.bin,iteration_best_cov20_beta=3,5,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1869.9683,0.284724
gray_bnw.bin,iteration_best_cov20_beta=3,6,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1983.3142,0.278051
gray_bnw.bin,iteration_best_cov20_beta=3,7,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1698.7660,0.281571
gray_bnw.bin,iteration_best_cov20_beta=3,8,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1881.5613,0.278879
gray_bnw.bin,iteration_best_cov20_beta=3,9,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1715.3753,0.288520
gray_bnw.bin,iteration_best_cov20_beta=3,10,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1696.2512,0.281682
gray_bnw.bin,iteration_best_cov20_beta=3,11,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1721.9061,0.289557
gray_bnw.bin,iteration_best_cov20_beta=3,12,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1815.6381,0.287229
gray_bnw.bin,iteration_best_cov20_beta=3,13,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1755.8263,0.281523
gray_bnw.bin,iteration_best_cov20_beta=3,14,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1794.8760,0.283069
gray_bnw.bin,iteration_best_cov20_beta=3,15,iteration_best,0.2,2,3,0.2,64,250,0,0,0,5,1944.3092,0.283184
gray_bnw.bin,iteration_best_cov20_beta=4,1,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1675.5423,0.285818
gray_bnw.bin,iteration_best_cov20_beta=4,2,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1966.5687,0.282016
gray_bnw.bin,iteration_best_cov20_beta=4,3,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1711.8864,0.282348
gray_bnw.bin,iteration_best_cov20_beta=4,4,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1829.7693,0.282906
gray_bnw.bin,iteration_best_cov20_beta=4,5,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1904.0933,0.278866
gray_bnw.bin,iteration_best_cov20_beta=4,6,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1697.3850,0.280764
gray_bnw.bin,iteration_best_cov20_beta=4,7,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1706.4688,0.283229
gray_bnw.bin,iteration_best_cov20_beta=4,8,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1820.1963,0.280059
gray_bnw.bin,iteration_best_cov20_beta=4,9,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1798.4594,0.283537
gray_bnw.bin,iteration_best_cov20_beta=4,10,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1759.2706,0.283095
gray_bnw.bin,iteration_best_cov20_beta=4,11,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1861.4149,0.279634
gray_bnw.bin,iteration_best_cov20_beta=4,12,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1821.3016,0.278221
gray_bnw.bin,iteration_best_cov20_beta=4,13,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1741.8185,0.276204
gray_bnw.bin,iteration_best_cov20_beta=4,14,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1767.3256,0.280693
gray_bnw.bin,iteration_best_cov20_beta=4,15,iteration_best,0.2,2,4,0.2,64,250,0,0,0,5,1673.9282,0.280532
gray_bnw.bin,iteration_best_cov20_beta=5,1,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1735.6245,0.278107
gray_bnw.bin,iteration_best_cov20_beta=5,2,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1757.4406,0.281621
gray_bnw.bin,iteration_best_cov20_beta=5,3,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1756.1430,0.280605
gray_bnw.bin,iteration_best_cov20_beta=5,4,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1844.9620,0.280156
gray_bnw.bin,iteration_best_cov20_beta=5,5,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1760.6172,0.279258
gray_bnw.bin,iteration_best_cov20_beta=5,6,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1695.2105,0.277824
gray_bnw.bin,iteration_best_cov20_beta=5,7,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1711.1791,0.283648
gray_bnw.bin,iteration_best_cov20_beta=5,8,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1693.3953,0.275353
gray_bnw.bin,iteration_best_cov20_beta=5,9,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1730.1227,0.279071
gray_bnw.bin,iteration_best_cov20_beta=5,10,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1669.3408,0.277405
gray_bnw.bin,iteration_best_cov20_beta=5,11,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1837.6120,0.276512
gray_bnw.bin,iteration_best_cov20_beta=5,12,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1692.9429,0.275276
gray_bnw.bin,iteration_best_cov20_beta=5,13,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1699.4393,0.276577
gray_bnw.bin,iteration_best_cov20_beta=5,14,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1679.5040,0.279492
gray_bnw.bin,iteration_best_cov20_beta=5,15,iteration_best,0.2,2,5,0.2,64,250,0,0,0,5,1723.8647,0.278195
gray_bnw.bin,iteration_best_cov20_beta=7,1,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1748.1006,0.292898
gray_bnw.bin,iteration_best_cov20_beta=7,2,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1648.3771,0.283099
gray_bnw.bin,iteration_best_cov20_beta=7,3,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1714.3340,0.283310
gray_bnw.bin,iteration_best_cov20_beta=7,4,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1698.7946,0.280077
gray_bnw.bin,iteration_best_cov20_beta=7,5,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1744.2243,0.280504
gray_bnw.bin,iteration_best_cov20_beta=7,6,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1677.3365,0.281100
gray_bnw.bin,iteration_best_cov20_beta=7,7,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1693.0539,0.278157
gray_bnw.bin,iteration_best_cov20_beta=7,8,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1727.0180,0.289121
gray_bnw.bin,iteration_best_cov20_beta=7,9,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1618.0803,0.285164
gray_bnw.bin,iteration_best_cov20_beta=7,10,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1703.3556,0.285241
gray_bnw.bin,iteration_best_cov20_beta=7,11,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1696.1448,0.281188
gray_bnw.bin,iteration_best_cov20_beta=7,12,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1697.9165,0.280392
gray_bnw.bin,iteration_best_cov20_beta=7,13,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1699.1646,0.282765
gray_bnw.bin,iteration_best_cov20_beta=7,14,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1690.8710,0.282121
gray_bnw.bin,iteration_best_cov20_beta=7,15,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,1649.2684,0.283268
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,1,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1668.0640,0.282909
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,2,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1679.0073,0.284452
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,3,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1722.3193,0.281355
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,4,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1737.5359,0.284906
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,5,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1700.6954,0.281287
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,6,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1679.9436,0.286335
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,7,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1733.5473,0.290266
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,8,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1672.5004,0.285733
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,9,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1661.6826,0.280851
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,10,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1667.5113,0.279704
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,11,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1641.1151,0.283923
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,12,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1708.5491,0.280209
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,13,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1672.2099,0.286443
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,14,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1707.7045,0.285630
gray_bnw.bin,iteration_best_cov20_evaporation=0.02,15,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,1671.9836,0.278211
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,1,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1674.5219,0.279957
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,2,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1680.8596,0.278730
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,3,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1786.9948,0.279822
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,4,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1661.0567,0.295889
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,5,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1673.7254,0.280169
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,6,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1672.3067,0.281082
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,7,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1654.4338,0.275387
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,8,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1664.3471,0.281614
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,9,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1699.0130,0.283228
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,10,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1717.8337,0.278535
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,11,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1726.2731,0.275533
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,12,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1695.8792,0.286160
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,13,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1790.2182,0.283708
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,14,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1645.8755,0.277935
gray_bnw.bin,iteration_best_cov20_evaporation=0.05,15,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,1712.9856,0.282571
gray_bnw.bin,iteration_best_cov20_evaporation=0.1,1,iteration_best,0.2,2,6,0.1,64,250,0,0,0,5,1674.0753,0.278787
gray_bnw.bin,iteration_best_cov20_evaporation=0.1,2,iteration_best,0.2,2,6,0.1,64,250,0,0,0,5,1684.8325,0.284190
